1;504;0.0
2;504;0.0
3;504;0.0
4;504;0.0
5;504;0.0
6;504;1.740672827682755E-17
7;504;1.7905381639384042E-17
8;504;5.592439303793621E-18
9;504;5.592439303793619E-18
10;504;3.894997845460356E-17
11;504;2.6427232717017528E-17
12;504;9.899077557944409E-17
13;504;1.4103787299992384E-16
14;504;9.91032037082465E-17
15;504;1.1499679589675536E-16
16;504;0.8851237410961582
17;504;0.8851237410961582
18;504;2.6894648632746456
19;504;2.6894648632746456
20;504;5.431804541878511
21;504;5.431804541878511
22;504;9.082637092065621
23;504;9.082637092065621
24;504;13.598039951020057
25;504;13.598039951020057
26;504;18.320323859656835
27;504;18.320323859656835
