0;1.5672407999999993;8.4330651
0;1.5516392000000003;8.361910199999999
0;1.6723112999999998;8.409115500000015
0;1.622929199999997;8.408817500000003
0;1.5598884999999998;8.448306000000004
1;1.9913260000000006;8.775944499999994
1;1.943438400000001;8.962696299999998
1;2.011880000000001;8.788584599999997
1;1.832984000000002;8.902136099999987
1;1.9821342999999993;8.870411200000012
9;2.0534651000000017;8.947838700000005
9;2.041922100000001;8.848776399999993
9;2.101539199999997;8.683218400000007
9;2.100820400000001;8.71293439999999
9;2.1356067999999997;8.845247899999983
25;2.8409643999999963;9.862308800000003
25;2.8227186000000026;9.810773500000018
25;2.626440000000001;9.544040100000014
25;2.6350882000000015;9.6675484
25;2.752865799999998;9.754158599999993
64;4.807234;10.514328699999995
64;5.0598243;11.580837899999993
64;5.206683700000009;11.467346599999976
64;4.8652056;11.111316799999994
64;4.828035100000001;11.085011999999987
81;6.006990699999996;11.225536700000033
81;5.989156200000017;11.81164759999999
81;6.011488900000007;11.648561400000004
81;5.851480800000007;11.709102199999995
81;5.933289099999998;11.707052199999998
100;7.229922600000002;12.666459699999997
100;6.9029846999999975;12.347204300000017
100;7.146449499999994;12.383585099999983
100;6.972199000000002;12.445875099999988
100;7.205388699999995;12.559094800000011
121;8.01803729999999;12.2570314
121;8.437743300000005;13.131626599999988
121;8.536438899999993;13.353423999999988
121;8.3253194;13.14333719999999
121;8.401765400000006;13.30778239999999
144;9.696963799999999;13.519542199999988
144;10.081299800000009;14.40995420000002
144;9.938832399999994;14.1227483
144;9.598833100000006;14.0676192
144;9.528676800000005;13.921471000000027
169;11.563002000000003;15.015746800000018
169;11.685625799999993;15.160177199999989
169;11.648817600000008;14.98813719999999
169;11.480608799999983;15.065002599999996
169;11.580374399999998;14.634743099999994
196;13.519698400000005;15.1802129
196;13.954750899999997;16.214385599999975
196;12.94706100000002;15.559992499999995
196;13.144812899999994;15.905190699999991
196;13.187412099999992;14.831991599999993
225;15.144805399999989;16.55020219999999
225;15.319896300000007;16.38040330000001
225;15.428610500000003;17.16181279999999
225;15.1979198;16.675819999999984
225;14.954893299999993;16.398459000000006
256;17.3474375;17.189860299999996
256;17.01437779999998;18.279535999999993
256;17.443626199999994;17.5630963
256;16.808312900000015;18.128990499999965
256;17.704598300000008;17.986953699999987
289;19.47358310000003;19.499886599999982
289;18.407270099999998;18.854680600000016
289;18.77319409999998;19.1588392
289;20.731036899999978;20.026560600000007
289;19.153664799999994;19.350919600000022
324;21.743247800000002;21.80848590000004
324;22.027611100000023;21.24202349999999
324;21.449159000000016;21.1089792
324;22.805548200000032;21.480562099999997
324;21.97951709999997;22.30662120000002
361;25.015444299999984;23.459170099999987
361;24.661146300000016;22.060525800000033
361;26.166756199999984;22.89765859999999
361;25.54047809999999;23.219125199999965
361;23.760896600000002;23.290705899999978
400;28.213654700000003;24.266497999999988
400;29.342131799999994;25.878629000000007
400;27.664885800000018;24.971785899999972
400;28.63740909999997;25.142967099999964
400;27.743133899999975;22.61618579999998
